http://www.thehindu.com/todays-paper/tp-national/two-killed-in-bike-collision-in-rajasthan/article17414809.ece,"Two youths were killed and four others injured when two bikes collided on Selor Road here, the police said.The accident occurred late on Saturday night near Dadabari Jain temple. The deceased were identified as Ramavatar Gujjar (24), a resident of Vishdhari village, and Noshad (19) of Lankagate, the police said. The bodies have been handed over to the families after post-mortem.The four injured were rushed to a government hospital, from where Surendra and Ayub were referred to a Kota hospital, the police said.",national, Rajasthan,Others
http://www.thehindu.com/todays-paper/tp-national/in-brief/article17414814.ece,"What did demonetisationachieve, asks OmarFormer J&K Chief Minister Omar Abdullah on Sunday asked what demonetisation had achieved, claiming cashless transactions were declining while fake currency was increasing.    Cashless transactions (declining) Fake currency in circulation (increasing). Almost entire lot of notes demonetised back in banks. So what is the achievement?    he tweeted.",national,Jammu and kashmir,Politics
http://www.thehindu.com/todays-paper/tp-national/cop-among-2-arrested-with-cannabis-in-jk/article17414815.ece,"A policeman was among two persons arrested with cannabis in Kathua district of Jammu and Kashmir.The police intercepted the cop near a bus stand in Kathua and recovered 100 gm of cannabis during a search on Saturday evening.Nearly a kilo of cannabis was later recovered from his place on the basis of his revelation, the police said, adding that one more person has been arrested in this regard.A case has been registered.",national,Jammu and kashmir,Others
http://www.thehindu.com/todays-paper/tp-national/in-varanasi-day-2-to-modi/article17414736.ece,"Shower of support:Prime Minister Narendra Modi waves to people during his roadshow in Varanasi on Sunday.PTIPrime Minister Narendra Modi on Sunday reaffirmed his connection with Varanasi as he held another well-attended roadshow in his Lok Sabha constituency.At the end of the roadshow, which passed through densely populated, winding roads, Mr. Modi said at a public meeting that it was his    dream    to develop the most modern facilities in Varanasi while retaining its    soul   .The Prime Minister   s roadshow began at the police lines and passed through the Chauka ghat before concluding at the Mahatma Gandhi Kashi Vidyapeeth. He received a resounding welcome from the crowd lined up along the streets and those watching the proceedings from their balconies. He waved at them from the sunroof of his customised SUV, which moved at a snail   s pace, and reached its destination a couple of hours late.   I have participated in many yatras but never experienced a flood of people like today in Kashi,    Mr. Modi later said at a rally at Kashi Vidyapeeth. He reiterated his commitment to develop Varanasi just like the    world imagines it to be   , and said that since the BJP came to power at the Centre, he had worked to improve the city   s infrastructure and ensure that its residents had their livelihood.Roads shabbyThe Prime Minister accused the Samajwadi Party government of deliberately not repairing the roads in the city after work on putting electric cables underground had been completed.    They fear Modi would get credit for the work,    he said.Mr. Modi accused the SP, the BSP and the Congress of fostering a culture of exclusive development unlike his call for Sabka Saath Sabka Vikaas .   Their political culture is kuch ka saath, kuch ka vikaas [development for a few]. It runs through their veins, to win with the support of some while neglecting the rest. In democracy, everyone   s support and development are necessary.   The State, the Prime Minister added, had all the human resources, natural wealth and willingness to work but    not the right government   .Quoting Mark Twain   s memorable lines on Varanasi   s antiquity, Mr. Modi described the city as a    living heritage   .    Every Indian considers Varanasi their own.    To develop Varanasi a    little care    and removal of obstacles was all that was required, he added.    You have the energy. But, bhaiyo aur behno,    Mr. Modi addressed residents of Varanasi,    so many governments came and went, but all they did was keep election in their mind and only showed interest in minor tweaking.      Roadshow a failure   The ruling party hit back at the Prime Minister, with Chief Minister Akhilesh Yadav taking a dig at Mr. Modi for holding back-to-back road shows in Varanasi.    PM held a roadshow but it was a failure, so he is holding one again, which will also fail. He will hold another roadshow and from there we don   t know how far way he might go,    Mr. Yadav said at a rally in Sonbhadra.",national,Uttar Pradesh,Politics
http://www.thehindu.com/todays-paper/tp-national/karan-johar-welcomes-twins-via-surrogacy/article17414980.ece,"Karan JoharKaran Johar has become a single father of twins     a baby boy and a girl     who were born through surrogacy, and the filmmaker says he is    enormously blessed    to be a parent.Mr. Johar (44) has named his daughter Roohi, and his son Yash, after his late father Yash Johar.    I am ecstatic to share with you all the two most wonderful additions to my life, my children and lifelines; Roohi and Yash. I feel enormously blessed to be a parent to these pieces of my heart who were welcomed into this world with the help of the marvels of medical science,    Johar said in a statement.The Ae Dil Hai Mushkil filmmaker says it was an emotional but well thought-out decision, which he has taken considering all the responsibilities and duties that come with being a parent.   In order to arrive at this decision, I have prepared myself mentally, physically, emotionally and logistically to ensure that my children get all the unconditional love, care and attention from me and mine. I have submitted to the fact that my children are my world and priority,    he says.Thanks surrogateMr. Johar says his work, travels and social commitments will have to take a back seat after the arrival of his kids and he is prepared for that.   By the grace of God, I have the most caring and supportive mother, who will be an integral part in the upbringing of her grandchildren and of course, friends who are family,    he says.Thanking the surrogate, the filmmaker says he is eternally grateful to her as she has fulfilled his    lifelong dream and provided a warm, loving and nurturing environment to my children before bringing them into this world.   Blessings from B-town   She will always remain in my prayers. Finally, a big thank you to Dr. Jatin Shah for his guidance and support and for being like a family member through this wonderful and exciting journey,    Mr. Johar says.Earlier, Mr. Johar, in his autobiography An Unsuitable Boy , had expressed a desire to adopt or have a surrogate child.Bollywood celebrities, including Priyanka Chopra, Alia Bhatt and Farah Khan, showered their blessings on the new parent and the twins.   Finally I can say I have a younger brother AND sister!!! So so so happy! So much love to give uff bursting with joy,    Alia tweeted.Priyanka Chopra wrote,    Congratulations @karanjohar so happy for you. May Yash and Roohi always have a beautiful healthy life. Much love always.   Farah posted,    Glad that you [Mr. Johar] took my advice seriously @karanjohar Best thing to happen to you... And they   ll be the youngest people you hang out with so all   s good.",national,Maharashtra,Entertainment
http://www.thehindu.com/todays-paper/tp-national/ap-govt-wants-ins-viraat-turned-into-luxury-hotel/article17414712.ece,"Wait continues:INS Viraat,weighing 27,800 tonnes, is the world   s oldest aircraft carrier in service.Vivek BendreOn its last day in service on March 6 after three decades of sailing, the fate of INS Viraat, the oldest aircraft carrier of the Indian Navy, remains unclear as to whether it will be converted into a luxury hotel or will it head to the scrapyard to be broken up.The Defence Ministry is yet to take a decision on the proposal from the Government of Andhra Pradesh (A.P.) to convert it into an entertainment hub in Visakhapatnam through a joint venture with the Government of India. The Navy is keen on an early decision to avoid Viraat meeting the same fate as its predecessor Vikrant, which eventually went to the scrapyard.MoD   s callResponding to a call from the Defence Ministry last year to all coastal States to put forward proposals on INS Viraat, A.P. has proposed to convert it into an offshore luxury hotel and build a Marina along with an entertainment zone around it. The proposal for joint development has already been communicated to Defence Minister Manohar Parrikar by A.P. Chief Minister N. Chandrababu Naidu.In a follow up to this, Mr. Naidu, in February-end, had written to Urban Development Minister M. Venkaiah Naidu and Tourism Minister Mahesh Sharma for    in-principle    approval to set up the Special Purpose Vehicle (SPV) which would execute the project.World-class projectMr. Naidu has stated that his government intends to take forward the legacy of INS Viraat by making it a world-class project on the lines of other global projects like USS Alabama, USS Constellation, and HMS Belfast.   In view of above, your intervention is requested in giving an in-principle approval for setting up an SPV with a 50:50 sharing between the Government of India and the Government of Andhra Pradesh so as to take forward the prestigious and unique project at Visakhapatnam, which is fast becoming a prominent destination for foreign tourists,    Mr. Naidu requested the Union Ministers in the letters dated February 27.1,000-cr. projectThe overall project is expected to cost about Rs. 1,000 crore and is estimated to entail an annual maintenance of Rs. 150 crore.INS Viraat, weighing 27,800 tonnes, is the world   s oldest aircraft carrier in service. It had served in the British Navy as HMS Hermes for 25 years from November 1959 to April 1984 and after refurbishment, was commissioned into the Indian Navy in May 1987.The Navy had maintained Vikrant, India   s first aircraft carrier, at Mumbai for 17 years as various proposals to convert it into a museum went back and forth unsuccessfully before the ship was eventually sent to the scrapyard in 2014. The Navy has also stated that it cannot keep the Viraat indefinitely as it would block space in the dockyard.The Sea Harrier aircraft which flew off the deck of INS Viraat have already been withdrawn and the Navy   s 300 squadron which operated them has since inducted the newer multi-role Mig-29K fighter aircraft. Now the ship which had won the Royal British Navy the Falklands Wars against Argentina in 1982 awaits its fate.",national,Andhra Pradesh,Politics
http://www.thehindu.com/todays-paper/tp-national/attacks-on-indians-put-mea-under-pressure/article17414728.ece,"Shaken community:A candlelight vigil for the victim of the shooting in Kansas.AFPKyle RivasExternal Affairs Minister Sushma Swaraj was quick to react on Sunday to the shooting of a Sikh U.S. citizen in Washington, the third attack on a person of Indian origin in the past two weeks, even as the External Affairs Ministry faces concerns domestically over the safety of Indians in the U.S.   I am sorry to know about the attack on Deep Rai, a U.S. national of Indian origin. I have spoken to Sardar Harpal Singh, father of the victim,    Ms. Swaraj tweeted, adding details about the bullet injury he sustained in his arm when a masked gunman opened fire at him outside his home, allegedly shouting,    Go back to your country.      Amb @NavtejSarna convyd r deep concerns to US Gov [Indian Ambassador Navtej Sarna conveyed deep concerns to the U.S. government] on recent tragic incidents involving Harnish Patel & Deep Rai,    the Indian Embassy in Washington tweeted.   Amb @NavtejSarna underlined need to prevent such incidents and protect Indian community.   Ascertaining crimeThe Ministry said the Indian Consulate in San Francisco was in    touch with local authorities who are ascertaining the nature of the crime   , though there is a suspicion of this being a hate crime, similar to the killing of an Indian engineer, Srinivas Kuchibhotla, in a bar in Kansas in February, which is now being investigated by the FBI.On Sunday, Ms. Swaraj said she had ensured that the Indian Consul had reached Lancaster, South Carolina, to meet the family of Harnish Patel, a convenience store owner who was killed as he was closing his shop for the day. As news of a third attack of a person of Indian origin in the U.S. spread, concern came in from other politicians as well.Punjab   s Deputy Chief Minister Sukhbir Badal urged Ms. Swaraj to    intervene in the matter and address the issue   , while West Bengal Chief Minister Mamata Banerjee tweeted,    Two more shocking killings of Indians in the U.S. GOI (Government of India) must take this up with the U.S. government on an urgent basis.   Despite the pleas, however it is unclear what the Indian government can do, especially given that two of the men attacked are U.S. citizens.   Can   t be fixed easily      The problem is of intolerance and hate, and that is not something you can fix easily, in India or in the U.S,    says former Ambassador K.C. Singh.    Also the Modi government   s policy has been to treat the entire diaspora as one large entity, not distinguishing between Persons of Indian Origin (PIOs) and Non-Resident Indians (NRIs), which can become a problem.   As a result, the Ministry is finding itself besieged by complaints from both categories, though there is little jurisdiction or official responsibility for India when it comes to U.S. citizens. Another problem that is emerging is the panic over all incidents involving citizens of Indian extraction being called racially motivated attacks.On Sunday, Ms. Swaraj fended off an enquiry from a gentleman appealing for help with his passport after the death of his nephew in Boston which, he wrote, seemed to be    one of those hate crimes   .   Our Consulate in New York has spoken to the father of the deceased in Massachusetts. He says this is a personal family tragedy,    Ms. Swaraj countered on Twitter, correcting him.The incident is, however, an indicator of the task cut out for the government over fears that hate crimes are allegedly on the rise because of the anti-immigration rhetoric of the Trump administration.(With PTI inputs)",national,Delhi,Politics
http://www.thehindu.com/todays-paper/tp-national/its-an-easy-contest-in-up-bjp-will-win-absolute-majority/article17414740.ece,"Union Home Minister Rajnath Singh has addressed over 100 public meetings, largely in Uttar Pradesh, as the Assembly polls reach their last and final stretch. In Delhi to clear files, Mr. Singh took time out to speak to The Hindu at his 17 Akbar Road residence. Excerpts:How easy or difficult are elections in Uttar Pradesh for the BJP this time?It   s easy, not difficult at all because BJP will not only get a majority but an absolute majority.On what basis are you saying it   s an easy contest? People say it   s a difficult one.We are getting tremendous support. According to me, it   s unexpected. I wasn   t expecting this kind of support. We have fulfilled expectations and will match it with 2014 performance. Whether it   s the Prime Minister or the Central government, there has been no credibility loss. Nobody has put a question mark on the intentions of this government. Big decisions were taken and demonetisation was one of them. The Opposition was up in arms against demonetisation and they expected it will benefit them, but common people have supported us. For some time, people were troubled. You must have seen the television interviews of people standing in queues outside the ATMs, but they never questioned the intention of the PM or the government. Nobody put a question mark on it.What kind of response did you get for demonetisation in the public meetings you addressed?I will tell you, during huge meetings, when I asked the public about their response to demonetisation during my public meetings, people raised their hands in support.If demonetisation is not an issue according to BJP, then why did you raise this matter during your public meetings?No, no I didn   t raise it. We seldom raised the issue of notebandi among public only when someone in Opposition created a furore. It was not required.Do you think the government should have been better prepared for notebandi?You must have seen the CSO   s [Central Statistical Organisation   s] data; they have pegged the GDP growth at 7% and it projected a growth of 7.1%. First, there was an apprehension that GDP will come down, it didn   t happen. I was reading the statement of World Bank CEO; she has also said the same thing.Economists have raised concerns about the quality of the data.There could be a difference of opinion; it   s natural. I saw Mr. [P] Chidambaram   s statement; Congress should oppose it.What are the other issues in the election?The main issues are good governance and development.The BJP has a proven track record of development and good governance. Had it not been so then BJP would have lost its credibility.Is it the strength of the government or the weakness of the Opposition?No it   s the strength of the government.But the Opposition is fragmented   The Congress used to be a national opposition party, not any more. For a healthy democracy, there should be a strong Opposition.How do you view the Congress challengein U.P.?Congress has lost its credibility among the masses. They have ruled for a long period and they couldn   t fulfil the basic needs of people. Even today, the percentage of literacy in Congress-ruled States is quite low, poverty has increased, and infrastructure like roads, electricity, water is not there.What is your view of the role of    dynasty    in politics?I don   t think dynasty is a big issue, but it is true that members of one family keep replacing each other in the hierarchy. I believe that a politician   s son should work for the party for at least 10 years, if not more, and then if he wants to come [into politics], he can. You cannot stop anyone.Why do you oppose Rahul Gandhi on the dynasty front then?Me, then my son, after that his son, this is what dynasty politics is about.Who is your main opponent in U.P.?It   s difficult to decide this. BJP is contesting all seats. Some places it   s the Samajwadi Party, in around 10 seats some small parties are there. I think BJP has moved towards absolute majority.Will the family feud in the SP benefit Akhilesh Yadav?I don   t want to get into family politics; it   s their personal matter. I don   t become happy if there is a rift in any family. I don   t even want to know the reasons [behind the feud]. But it is also true that within two years of coming to power, SP started losing its credibility. The expectations people had from SP were not fulfilled.Bharat jaise desh ka temperament, log chahhte hain politician seasoned hona chahiye, mature hona chahiye, well experienced hona chahiye . (As far as I know of India   s temperament, people want a seasoned, mature and experienced chief minister).What about the BSP challenge?The BSP is not a challenge. The BSP and the SP-Congress are fighting a losing battle.Are the BJP   s references to shamshaan (cremation ground) and kabristan (graveyard) an attempt to consolidate Hindu votes?The Prime Minister   s statement has been misinterpreted. His purpose was to highlight the discrimination on the basis of caste, creed and religion. That is why we believe in sabka saath sabka vikaas. And if you think that our political ideology is cultural nationalism, then it is the culture of India as espoused by sages and saints; Vasudhaiv Kutumbakam , the whole world is a family.How does that sit with your development plank?Development is obstructed when you discriminate on the basis of caste, creed and religion. In a diverse country like India, you have to take everyone along.Doesn   t the PM   s statement on kabristans have a communal undertone?It   s a wrong perception; the PM is entirely secular.But your party did not give the ticket to a single Muslim candidate.In Manipur, we have given ticket to several candidates, including Muslims and Christians. Actually, they would have decided this on the basis of    winnability   . We didn   t deliberately not give the [party] ticket to Muslim candidates; Muslims are citizens of this country, so are Christians.But all political parties do give preference to caste   We also look at    winnability   ; we do consider social equations. If a person belonging to any caste doesn   t win, then what is the point?BJP has written to the EC to check women in burqas at polling booths?I am not aware of the letter.You are considered the BJP   s tallest leader in U.P. In case the BJP wins, will you become the Chief Minister?I already have a responsibility; I should not speak on this as I am a member of the Central Parliamentary Board, which has to take the decision on the process to be adopted to elect the leader of the legislature party.If not you, then who?The Parliamentary board will decide this.Is there a shortlist?Everything is done there [at the Parliamentary board]. We have not projected any CM candidate; there are many leaders.Has not having a CM face affected your prospects?I don   t think so. You must have seen this in Chhattisgarh, Haryana and Maharashtra     we did not project anyone. There is no particular formula.There are reports of clashes between RSS and Left parties in Kerala. Does this concern you as Home Minister?It is natural that I am concerned. I have requested the Kerala CM several times to stop this violence and he should put an end to it. I have spoken to him in person as well. He has assured me that he will do his best.Why don   t you make the Naga accord public?Whatever is there in the accord, let me assure you that it will not affect the territorial integrity of any State. We want to wipe out insurgency from the North-East.Gurmehar Kaur, a 20-year-old student, had to leave Delhi as she spoke against the ABVP   Gurmehar should not have left, she should come back. There is no danger to her.Nobody has put a question mark on the intentions of this governmentNobody has put a question mark on the intentions of this government",national,Uttar Pradesh,Politics
http://www.thehindu.com/todays-paper/tp-national/kolkatas-grand-old-national-library-hit-by-staff-crunch/article17414808.ece,"Words of wisdom:The foreign language section at the National Library in Kolkata was founded in 1985, when the European Languages Division was reorganised and five separate divisions were formed.Special ArrangementThe foreign language section of the National Library     responsible for collection of foreign language books and their exchange with libraries of other countries     has had no staff for almost a decade.According to Library sources, the    complete absence of staff    has not only hit the collection of foreign publications but has also brought down the number of readers in the foreign language section to almost nil.The Director General (additional charge) of the National Library Arun Kumar Chakraborty avoided a direct response on the issue.The section was founded in 1985 when the earlier European Languages Division was reorganised and five separate divisions were formed.The divisions are: East Asian Languages, Germanic Languages, Romance Languages [from Latin word    Romanice   ] Slovanic Languages and West Asian and African Languages Division.Sources in the Library said the Romance Languages Division, which comprises mainly French books, has been without any staff for nearly two decades. The sanctioned staff strength of the division is three.At present, the division has about 5,000 books in French and nearly 2,000 books in Romanian along with books in Italian and Spanish.Posts vacantAll the posts at the Slovanic Languages Division, which comprises books mainly in Russian language, have been lying vacant for nearly a decade.The division which comprise books and journals in 28 languages including Russian and Polish has a collection of 65,000 books. The total sanctioned staff for the division is three.As for the West Asian and African Languages Division, which comprises of books mainly in Arabic and Persian, has had no staff for a decade.The collection of this division largely comprises books in Persian (about 12,000) and Arabic (about 12,000).   The collection includes the lexicons compiled and prepared by Indians authors of the past and edited by the    native    scholars of the College of Fort William and European orientalists of the said college,    states the National Library website. The sanctioned staff strength in the division is two.The East Asian Language Division that deals with books mainly in Chinese and other East Asian has had no staff for nearly five years. Currently the division has 15,000 books in Chinese and 1,000 each in Nepali, Thai, Japanese and Korean languages. The sanctioned staff strength for the division is three.The Germanic Languages Division of the Library, which comprises books mainly in German along with Dutch, Norwegian and Swedish languages, has been devoid of any staff for nearly six years. The sanctioned number of staff at the division is three.Staff shortageSpeaking to The Hindu the Director General (Additional Charge) of the Library Arun Kumar Chakraborty said:    I cannot comment on the matter without seeing official records.   However, he admitted that the Library authorities are struggling to    find qualified staff    for the Foreign Language Section.    We have even tried to take interns, but nothing has materialised so far,    said Mr. Chakraborty.",national,West Bengal,Education
http://www.thehindu.com/todays-paper/tp-national/india-runs-out-of-lifesaving-hiv-drug-for-children/article17414718.ece,"A file photo of HIV-affected children participating in a rally in Mumbai.Vivek BendreVivek BendreDesperate over withdrawal of a life saving drug, children living with HIV (CLHIV) have written to Prime Minister Narendra Modi for help.The letter, written on March 4, is signed by 637 children ranging from ages 3 to 19 and states that,    the pharmaceutical company Cipla has in various forums cited delay in payments by the national programme for the HIV medicines by several years and even non-payment of its dues in many cases. Profits on child doses of HIV medicines are small and delayed payments are having a chilling effect on the ability of the National AIDS Control Organisation (NACO) to convince the company to participate in the bids it invited annually.   Stocks of Lopinavir syrup     a child friendly HIV drug     ran out after Cipla, the sole manufacturer of the drug, stopped manufacturing it over the issue of non-payment from the Health Ministry. Cipla is the dominant player in the Indian market across the HIV segment and has not stopped participating in government tenders after the Health Ministry failed to pay Cipla for consignments sent in 2014.Emergency tenderFaced with a crisis, the Health Ministry says it has instructed State AIDS Control Societies (SACS) to purchase from local markets.    An emergency tender has been placed but we have instructed SACS and State Governments to purchase from local markets,    said Arun Panda, Additional Secretary, Health Ministry.However, since the syrup has gone out of production, they are not available in retail markets.    Across the country, in every State, there is no one to make this drug. How can we buy this from retail shops? The sole producer is not manufacturing it,    said Paul Lhungdim of DNP+.While Cipla has declined to comment, emails made available to The Hindu reveal that Cipla asked for guarantees of payment from HIV patients. In an email exchange between by Umang Vohra, Chief Executive Officer (CEO), Cipla Pharmaceuticals, and patient-activist Loon Gangte, Mr. Vohra states that,    Cipla has always stood for the patients     not just in India but also all per the World (sic). Quite naturally, we also expect that issues regarding payments are also addressed expeditiously,    indicating that Cipla will not move from its stand until either Global Fund or the Indian government settles the bills.The heated three-way communication between Cipla, the Indian government and the HIV community ended on March 4, with an email being marked to the entire top brass of Cipla Pharmaceuticals, Indian government officials and Clinton Health Access Initiative (CHAI) with Mr. Loon Gangte, making it clear that he was    in no position    to guarantee payments. Mr. Gangte writes that he had    been told by officials in Cipla that we should ensure payment for any future procurement of the medicine from Cipla. I would like to tell you that the community is in no position to do so. We can neither force the government nor donors like the Global Fund. But at the end of the day, we are the ones who are hit by these shortages and stock-outs.   Experts say the critical shortages are proving to be both tragic and embarrassing for India   s HIV programme.    The government is abdicating its constitutional responsibility to make available life saving medicines for the HIV community. It is also unfortunate that the present management of Cipla is walking away from its commitment to access to medicines all over the world, for which they are globally renowned,    said Anand Grover, Senior Counsel at Lawyers Collective   s HIV/AIDS Unit.For the HIV-infected children, the letter to Mr. Modi, Finance Minister Arun Jaitley and Health Minister JP Nadda is a last resort.    We humbly request you to look into the matter of HIV drug stock out, in general, and in particular paediatric HIV medicines to ensure that they are not merely exported but also actually available to the children in this country.",national,Maharashtra,Health
http://www.thehindu.com/todays-paper/tp-national/uidai-plugging-data-leak-author/article17414726.ece,"Mr. Kochhar says his concerns are related to having the right regulatory environment that prevents security breaches.In the dock for writing an article on the    security loopholes    in the Aadhaar system, Sameer Kochhar, head of a Gurgaon-based think tank, says he has only done his    patriotic duty    and the Unique Identification Authority of India has taken corrective measures after his    expose   .Mr. Kochhar is the author of Modinomics , a book on the development model followed in Gujarat when Narendra Modi was Chief Minister.    Is a deep state at work to steal Digital India?   , the article on Aadhaar published in his Web magazine, Inclusion , on February 11, included a video of how unauthorised transactions are being done by misusing stored biometrics. The Delhi police registered an FIR against him under the newly implemented Aadhaar Act for spreading rumours.In an e-mail response to The Hindu , Mr. Kochhar said:    I have only done my patriotic duty by writing a story on the vulnerability in the Aadhaar system, based on the inputs and evidence received. If this is a crime, FIRs would have to be filed against everyone in the media.    He said the police were yet to contact him.    I have not been informed that there is an FIR against me,    he said.Corrective actionMr. Kochhar said the video evidence that he posted was sent by a person.   Subsequently, the UIDAI issued a notice to that person, clearly stating that he has indeed successfully done transactions using stored biometrics which is illegal. Subsequently, they also announced new steps on hardware encryption of Aadhaar data and also suspended the licences of some entities. So much of action has happened after my expose, that shows that the UIDAI has not only accepted the vulnerability but is also working overtime to take corrective action to make Aadhaar more secure. The electronic trail of the video evidence for the story is available with us. No one has sought that yet,    he said.He said he had shared his concern with all relevant government officials, including the UIDAI, through mails, confidential communication and social media, and despite this, an FIR was filed against him.    Well, I have pointed to the loopholes ... What is intriguing though, is a large number of media reports on an FIR against me that I have not even seen. This does come across as an attempt to malign and intimidate me into silence, by who? I cannot say,    he said.Mr. Kochhar said he was a reform historian and a policy wonk related to digital, financial and social inclusion. He has authored Modinomics , a book detailing the development model of Gujarat under Prime Minister Narendra Modi.   I have published 18 books so far, including on subjects like Aadhaar, cyber security etc. The government has been supportive of my work and quite a few reform initiatives have been influenced by my work. I have been supportive of Aadhaar and have described it as a way to Digital Deliverance in my last book. My concerns essentially are related to having the right regulatory environment that prevents security breaches and lays out processes to be followed while making technology choice decisions,    he said.",national,Delhi,Others
http://www.thehindu.com/todays-paper/tp-national/bhangar-on-tenterhooks-again-after-activist-is-held/article17414716.ece,"Tension on streets:Villagers blocking roads in Bhangar on Sunday.Special ArrangementFresh protests erupted in the Bhangar area of West Bengal   s South 24 Paraganas district on Sunday after a local activist, who is involved in the ongoing agitation against land acquisition, was arrested by the police.Soon after Ahad Ali Molla, a resident of Gajipur village, was held, roads were blocked at several places in the area   s 20 villages.The situation in Bhangar has been tense since January, when two people were shot dead during a scuffle between the police and villagers during an agitation against the setting up of a power distribution unit.   Police arrested Ahad without citing any reason. We have blocked roads in nearly 20 villages, including Khamarait, Machhi Bhanga, Tona and Gazipur in the Bhangar II block,    said a member of the Land and Livelihood Protection Committee on condition of anonymity.Speaking to The Hindu , Superintendent of Police of South 24 Paraganas, Sunil Kumar Choudhary, said that Mr. Molla was arrested as he was    wanted in many cases, including the assault of two or three persons during the agitation   . The agitation was allegedly fuelled by a section of Trinamool Congress leaders, who resisted the power grid project as they had reportedly already acquired some of the land and were planning to sell it to promoters at a higher rate.As the agitation gathered momentum, they lost control of the movement. The situation flared up on January 18, when agitators clashed with the police, who shot dead two villagers.The incident has caused severe embarrassment to the Mamata Banerjee government as it had earlier declared that wit would not acquire agricultural land without farmers    consent.",national,West Bengal,Others
